0,1,2,3,4
Name,27/1/2023,25/4/2023,25/7/2023,24/10/2023
"Henry Omatsola Aragho
Chairman
Shareholder representative",P,P,P,P
"Idaere Gogo Ogan
Member
Shareholder representative",P,P,P,P
"Akindele Gbogboade*
Member
Shareholder representative",NM,NM,P,P
"Abubakar Aribidesi Jimoh
Member
Board representative",P,P,P,P
"Ojinika Nkechinyelu Olaghere
Member
Board representative",P,P,P,P
